"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","max_lyap_stim_short","max_lyap_stim_long","max_lyap_user_short","max_lyap_user_long","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_max_lyap_stim_short","pre_max_lyap_stim_long","pre_max_lyap_user_short","pre_max_lyap_user_long","score_delta","c_delta","tau_delta","pitch_error_delta","max_lyap_stim_short_delta","max_lyap_stim_long_delta","max_lyap_user_short_delta","max_lyap_user_long_delta"
"trial_log-200122-102748_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-102748","25",0,"Training",0,0.377,0.55,0.059,1.462,1.76436747527215,0.284460010356654,0.604759275428518,0.0736056525984171,"25","Chaotic Interactive","Chaotic Interactive Training",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103041_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103041","25",0,"Training",0,0.362,0.535,0.044,1.476,1.76436747527215,0.284460010356654,0.556824030803513,0.154624064872488,"25","Chaotic Interactive","Chaotic Interactive Training",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103149_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103149","25",0,"Training",0,0.278,0.443,0.016,1.592,1.76436747527215,0.284460010356654,0.781020622800355,0.083639719844432,"25","Chaotic Interactive","Chaotic Interactive Training",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103254_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103254","25",0,"Training",0,0.319,0.489,-0.268,1.534,1.76436747527215,0.284460010356654,0.779873898200844,0.104540658302909,"25","Chaotic Interactive","Chaotic Interactive Training",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103400_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103400","25",0,"Training",0,0.315,0.507,0.1,1.611,1.76436747527215,0.284460010356654,0.56134989098182,0.0835830863718113,"25","Chaotic Interactive","Chaotic Interactive Training",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103642_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103642","25",0,"Training",0,0.348,0.501,-0.16,1.439,1.76436747527215,0.284460010356654,0.490146008699187,0.0532627804394046,"25","Chaotic Interactive","Chaotic Interactive Training",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103755_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103755","25",0,"Training",0,0.394,0.487,0.184,1.236,1.70489617309743,0.264395980488216,0.359899727998166,0.0726502771235801,"25","Chaotic Interactive","Chaotic Interactive Training",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103909_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-103909","25",0,"Training",0,0.348,0.528,0.18,1.517,1.76436747527215,0.284460010356654,0.561852275439206,0.0739387764004504,"25","Chaotic Interactive","Chaotic Interactive Training",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104029_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-104029","25",0,"Training",0,0.39,0.526,0.559,1.349,1.76436747527215,0.284460010356654,0.447395647724701,0.0723176009560557,"25","Chaotic Interactive","Chaotic Interactive Training",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104139_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-104139","25",0,"Training",0,0.357,0.482,0.297,1.351,1.76436747527215,0.284460010356654,0.410579705740726,0.0617056316104069,"25","Chaotic Interactive","Chaotic Interactive Training",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104246_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-104246","25",0,"Training",0,0.495,0.593,0.486,1.2,1.76436747527215,0.284460010356654,0.456436108690049,0.100665998349793,"25","Chaotic Interactive","Chaotic Interactive Training",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105211_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-105211","25",0,"Training",0,0.345,0.458,0.017,1.327,1.70489617309743,0.264395980488216,0.535419313914164,0.0932581652433099,"25","Chaotic Interactive","Chaotic Interactive Training",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105505_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-105505","25",0,"Training",0,0.426,0.563,0.056,1.323,1.70489617309743,0.264395980488216,0.444858697741896,0.113060769600454,"25","Chaotic Interactive","Chaotic Interactive Training",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105631_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-105631","25",0,"Training",0,0.463,0.528,0.386,1.141,1.76436747527215,0.284460010356654,0.50447550067749,0.0720638100884092,"25","Chaotic Interactive","Chaotic Interactive Training",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105739_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-105739","25",0,"Training",0,0.37,0.524,0.064,1.415,1.76436747527215,0.284460010356654,0.557416878677804,0.0680070340338878,"25","Chaotic Interactive","Chaotic Interactive Training",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105857_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-105857","25",0,"Training",0,0.394,0.528,-0.078,1.342,1.82217985657727,0.302889262226495,0.548395733473232,0.0810669798816506,"25","Chaotic Interactive","Chaotic Interactive Training",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110012_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-110012","25",0,"Training",0,0.38,0.495,-0.043,1.303,1.70489617309743,0.264395980488216,0.48193464648459,0.123732853590949,"25","Chaotic Interactive","Chaotic Interactive Training",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110121_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-110121","25",0,"Training",0,0.435,0.569,-0.163,1.307,1.76436747527215,0.284460010356654,0.652390496072747,0.0700230357427259,"25","Chaotic Interactive","Chaotic Interactive Training",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110232_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-110232","25",0,"Training",0,0.37,0.477,0.237,1.288,1.76436747527215,0.284460010356654,0.485642452209528,0.0269312851688717,"25","Chaotic Interactive","Chaotic Interactive Training",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110354_task025_aud1_vis0_eps070_pp6_d1_","6",1,"200122-110354","25",0,"Training",0,0.381,0.451,-0.113,1.184,1.76436747527215,0.284460010356654,0.364384789787286,0.025624848044504,"25","Chaotic Interactive","Chaotic Interactive Training",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-095530_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-095530","25",0,"Training",0,1.215,0.903,-0.025,0.743,1.82217985657727,0.302889262226495,0.238541420742321,0.0836783194521443,"25","Chaotic Interactive","Chaotic Interactive Training",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-095652_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-095652","25",0,"Training",0,0.807,0.703,-0.07,0.871,1.82217985657727,0.302889262226495,0.397746547542454,0.111757701617776,"25","Chaotic Interactive","Chaotic Interactive Training",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-095810_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-095810","25",0,"Training",0,0.482,0.54,0.059,1.121,1.70489617309743,0.264395980488216,0.531225927807404,0.106130427945865,"25","Chaotic Interactive","Chaotic Interactive Training",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-095919_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-095919","25",0,"Training",0,0.414,0.502,-0.163,1.214,1.70489617309743,0.264395980488216,0.445875592793245,0.088387212153734,"25","Chaotic Interactive","Chaotic Interactive Training",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100031_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100031","25",0,"Training",0,0.486,0.613,-0.143,1.261,1.70489617309743,0.264395980488216,0.535823675544065,0.0784222260140296,"25","Chaotic Interactive","Chaotic Interactive Training",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100141_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100141","25",0,"Training",0,0.352,0.547,0.068,1.551,1.70489617309743,0.264395980488216,0.447589488439179,0.0393521998447378,"25","Chaotic Interactive","Chaotic Interactive Training",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100250_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100250","25",0,"Training",0,0.31,0.457,0.06,1.473,1.76436747527215,0.284460010356654,0.483039281568497,0.0522728478126923,"25","Chaotic Interactive","Chaotic Interactive Training",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100358_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100358","25",0,"Training",0,0.44,0.545,0.078,1.238,1.70489617309743,0.264395980488216,0.36444986593906,0.0698190322031293,"25","Chaotic Interactive","Chaotic Interactive Training",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100507_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100507","25",0,"Training",0,0.375,0.493,-0.301,1.314,1.70489617309743,0.264395980488216,0.402604219849242,0.0772992748577021,"25","Chaotic Interactive","Chaotic Interactive Training",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-100616_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-100616","25",0,"Training",0,0.461,0.571,-0.108,1.238,1.76436747527215,0.284460010356654,0.415711465606975,0.0921479867834245,"25","Chaotic Interactive","Chaotic Interactive Training",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-101733_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-101733","25",0,"Training",0,0.485,0.596,-0.102,1.228,1.70489617309743,0.264395980488216,0.610139702075981,0.111205135325334,"25","Chaotic Interactive","Chaotic Interactive Training",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-101843_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-101843","25",0,"Training",0,0.523,0.583,-0.237,1.114,1.70489617309743,0.264395980488216,0.605753863917466,0.0785809841918849,"25","Chaotic Interactive","Chaotic Interactive Training",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-101951_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-101951","25",0,"Training",0,0.56,0.634,-0.126,1.131,1.70489617309743,0.264395980488216,0.484096959707457,0.0263482644950209,"25","Chaotic Interactive","Chaotic Interactive Training",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102100_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102100","25",0,"Training",0,0.564,0.661,0.111,1.172,1.76436747527215,0.284460010356654,0.548550993705681,0.118561130489821,"25","Chaotic Interactive","Chaotic Interactive Training",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102208_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102208","25",0,"Training",0,0.501,0.594,0.013,1.185,1.70489617309743,0.264395980488216,0.571709760044249,0.0788136906842932,"25","Chaotic Interactive","Chaotic Interactive Training",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102316_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102316","25",0,"Training",0,0.452,0.537,0.091,1.189,1.64395798315683,0.252906805800098,0.452899297864882,0.0625791837178837,"25","Chaotic Interactive","Chaotic Interactive Training",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102425_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102425","25",0,"Training",0,0.384,0.491,0.03,1.278,1.70489617309743,0.264395980488216,0.555161825439424,0.0855025141209282,"25","Chaotic Interactive","Chaotic Interactive Training",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102533_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102533","25",0,"Training",0,0.481,0.578,-0.204,1.202,1.70489617309743,0.264395980488216,0.530956291439265,0.0830437070328649,"25","Chaotic Interactive","Chaotic Interactive Training",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102641_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102641","25",0,"Training",0,0.509,0.612,-0.05,1.201,1.70489617309743,0.264395980488216,0.454270661098103,0.155447642618562,"25","Chaotic Interactive","Chaotic Interactive Training",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-102755_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-102755","25",0,"Training",0,1.096,0.844,-0.022,0.77,1.76436747527215,0.284460010356654,0.329293562606327,0.143365810486331,"25","Chaotic Interactive","Chaotic Interactive Training",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103042_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103042","25",0,"Training",0,0.926,0.889,0.075,0.961,1.82217985657727,0.302889262226495,0.322914648867392,0.0716054589064821,"25","Chaotic Interactive","Chaotic Interactive Training",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103150_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103150","25",0,"Training",0,0.856,0.833,-0.074,0.972,1.76436747527215,0.284460010356654,0.550686008657121,0.144644764709973,"25","Chaotic Interactive","Chaotic Interactive Training",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103256_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103256","25",0,"Training",0,0.768,0.878,-0.021,1.144,1.82217985657727,0.302889262226495,0.301934056808529,0.0426887376334008,"25","Chaotic Interactive","Chaotic Interactive Training",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103405_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103405","25",0,"Training",0,0.645,0.662,-0.051,1.028,1.76436747527215,0.284460010356654,0.599854596681442,0.140155252804282,"25","Chaotic Interactive","Chaotic Interactive Training",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103514_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103514","25",0,"Training",0,0.532,0.618,-0.03,1.162,1.64395798315683,0.252906805800098,0.515290481802345,0.129377361255361,"25","Chaotic Interactive","Chaotic Interactive Training",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103625_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103625","25",0,"Training",0,0.576,0.597,0.003,1.037,1.70489617309743,0.264395980488216,0.541432298333764,0.123268482655084,"25","Chaotic Interactive","Chaotic Interactive Training",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103734_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103734","25",0,"Training",0,0.621,0.63,0.051,1.015,1.70489617309743,0.264395980488216,0.63044080122341,0.100192937772952,"25","Chaotic Interactive","Chaotic Interactive Training",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103842_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103842","25",0,"Training",0,0.556,0.612,0.126,1.101,1.70489617309743,0.264395980488216,0.514511115561527,0.0737797482969147,"25","Chaotic Interactive","Chaotic Interactive Training",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-103949_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-103949","25",0,"Training",0,0.568,0.638,-0.116,1.123,1.70489617309743,0.264395980488216,0.445237869770482,0.136614521026947,"25","Chaotic Interactive","Chaotic Interactive Training",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-104058_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-104058","25",0,"Training",0,0.697,0.641,-0.157,0.919,1.76436747527215,0.284460010356654,0.514495811104725,0.153468816948495,"25","Chaotic Interactive","Chaotic Interactive Training",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105011_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105011","25",0,"Training",0,0.59,0.641,-0.012,1.086,1.70489617309743,0.264395980488216,0.685342436033673,0.0984333281898679,"25","Chaotic Interactive","Chaotic Interactive Training",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105119_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105119","25",0,"Training",0,0.851,0.78,-0.064,0.916,1.76436747527215,0.284460010356654,0.500519369786593,0.15580503332534,"25","Chaotic Interactive","Chaotic Interactive Training",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105227_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105227","25",0,"Training",0,0.355,0.473,-0.191,1.334,1.64395798315683,0.252906805800098,0.55671998991115,0.135644680995105,"25","Chaotic Interactive","Chaotic Interactive Training",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105339_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105339","25",0,"Training",0,0.479,0.547,-0.24,1.144,1.64395798315683,0.252906805800098,0.628235869006021,0.059210861786511,"25","Chaotic Interactive","Chaotic Interactive Training",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105447_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105447","25",0,"Training",0,0.593,0.663,-0.136,1.118,1.76436747527215,0.284460010356654,0.511521258889429,0.0825895904791571,"25","Chaotic Interactive","Chaotic Interactive Training",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105556_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105556","25",0,"Training",0,0.447,0.556,0.16,1.243,1.70489617309743,0.264395980488216,0.542800681072788,0.0626103890317166,"25","Chaotic Interactive","Chaotic Interactive Training",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105706_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105706","25",0,"Training",0,0.837,0.75,0.1,0.896,1.76436747527215,0.284460010356654,0.506695136381824,0.145276478103686,"25","Chaotic Interactive","Chaotic Interactive Training",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105815_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105815","25",0,"Training",0,0.49,0.564,0.139,1.15,1.64395798315683,0.252906805800098,0.561698967990677,0.10434135987927,"25","Chaotic Interactive","Chaotic Interactive Training",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-105928_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-105928","25",0,"Training",0,0.862,0.82,-0.067,0.951,1.76436747527215,0.284460010356654,0.331716229826294,0.119604695469472,"25","Chaotic Interactive","Chaotic Interactive Training",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200127-110037_task025_aud1_vis0_eps070_pp10_d1_","10",1,"200127-110037","25",0,"Training",0,0.82,0.752,-0.044,0.917,1.76436747527215,0.284460010356654,0.536406024175642,0.115936256587045,"25","Chaotic Interactive","Chaotic Interactive Training",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-093933_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-093933","25",0,"Training",0,0.397,0.497,0.039,1.25,1.76436747527215,0.284460010356654,0.408532995780798,0.0303191160946994,"25","Chaotic Interactive","Chaotic Interactive Training",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094051_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094051","25",0,"Training",0,0.632,0.606,0.139,0.958,1.76436747527215,0.284460010356654,0.428068421883225,0.0251995759986108,"25","Chaotic Interactive","Chaotic Interactive Training",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094202_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094202","25",0,"Training",0,0.425,0.532,0.308,1.249,1.76436747527215,0.284460010356654,0.494331403720162,0.0770618416831812,"25","Chaotic Interactive","Chaotic Interactive Training",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094321_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094321","25",0,"Training",0,0.483,0.548,0.326,1.136,1.76436747527215,0.284460010356654,0.512474357662864,0.100117008060496,"25","Chaotic Interactive","Chaotic Interactive Training",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094430_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094430","25",0,"Training",0,0.491,0.558,0.152,1.137,1.76436747527215,0.284460010356654,0.345224849252771,0.0615662158537026,"25","Chaotic Interactive","Chaotic Interactive Training",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094538_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094538","25",0,"Training",0,0.469,0.498,0.182,1.063,1.76436747527215,0.284460010356654,0.388566275643172,0.0419764974873733,"25","Chaotic Interactive","Chaotic Interactive Training",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094647_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094647","25",0,"Training",0,0.497,0.504,0.343,1.015,1.76436747527215,0.284460010356654,0.358221989090204,0.0534506881398958,"25","Chaotic Interactive","Chaotic Interactive Training",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094754_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094754","25",0,"Training",0,0.53,0.539,0.279,1.017,1.76436747527215,0.284460010356654,0.584115796473112,0.021575328750591,"25","Chaotic Interactive","Chaotic Interactive Training",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-094904_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-094904","25",0,"Training",0,0.64,0.645,0.161,1.007,1.76436747527215,0.284460010356654,0.392363279821217,0.0506506537108054,"25","Chaotic Interactive","Chaotic Interactive Training",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095013_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095013","25",0,"Training",0,0.469,0.444,0.167,0.947,1.76436747527215,0.284460010356654,0.467927557779181,0.0577988541728571,"25","Chaotic Interactive","Chaotic Interactive Training",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095246_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095246","25",0,"Training",0,0.495,0.536,0.165,1.083,1.76436747527215,0.284460010356654,0.473542772182859,0.0575336710942677,"25","Chaotic Interactive","Chaotic Interactive Training",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095357_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095357","25",0,"Training",0,0.571,0.586,-0.013,1.026,1.76436747527215,0.284460010356654,0.428652830613163,0.0987965157634515,"25","Chaotic Interactive","Chaotic Interactive Training",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095505_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095505","25",0,"Training",0,0.607,0.589,0.021,0.971,1.76436747527215,0.284460010356654,0.429959041908243,0.0814344034608185,"25","Chaotic Interactive","Chaotic Interactive Training",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095614_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095614","25",0,"Training",0,0.575,0.525,0.158,0.914,1.76436747527215,0.284460010356654,0.655077596881384,0.0597243856713893,"25","Chaotic Interactive","Chaotic Interactive Training",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095722_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095722","25",0,"Training",0,0.503,0.509,0.107,1.011,1.76436747527215,0.284460010356654,0.504001582619503,0.0482668886656573,"25","Chaotic Interactive","Chaotic Interactive Training",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200129-095832_task025_aud1_vis0_eps070_pp14_d1_","14",1,"200129-095832","25",0,"Training",0,0.506,0.562,0.258,1.111,1.76436747527215,0.284460010356654,0.446290693634303,0.071593243028235,"25","Chaotic Interactive","Chaotic Interactive Training",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
