"file_name","pp","day","date","task_code","training_phase","visual","trial_duration","samples_num","score","c","tau","pitch_error","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","score_delta","c_delta","tau_delta","pitch_error_delta"
"trial_log-200129-144706_task012_aud1_vis0_eps000_pp5_d1_test_periodic.txt","5",1,"200129-144706","12","PostTest",0,59.991,5925,0.294,0.878,0.201,2.986,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3818,0.858,-0.0026,2.2688,-0.229963331587219,2.33100233100233,-7830.76923076922,31.6114245416079
"trial_log-200129-144810_task012_aud1_vis0_eps000_pp5_d1_test_periodic.txt","5",1,"200129-144810","12","PostTest",0,59.992,5848,0.317,0.916,-0.008,2.891,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3818,0.858,-0.0026,2.2688,-0.169722367731797,6.75990675990677,207.692307692307,27.4241889985896
"trial_log-200129-144932_task020_aud1_vis0_eps000_pp5_d1_test_chaotic.txt","5",1,"200129-144932","20","PostTest",0,59.994,5582,0.231,0.472,0.553,2.046,"30","Chaotic Non-interactive","Chaotic",1,0.2594,0.4396,0.0908,1.7,-0.109483423284503,7.37033666969972,509.030837004405,20.3529411764706
"trial_log-200129-145035_task020_aud1_vis0_eps000_pp5_d1_test_chaotic.txt","5",1,"200129-145035","20","PostTest",0,59.994,5401,0.283,0.494,0.282,1.745,"30","Chaotic Non-interactive","Chaotic",2,0.2594,0.4396,0.0908,1.7,0.0909791827293753,12.3748862602366,210.57268722467,2.64705882352942
"trial_log-200129-145138_task020_aud1_vis0_eps000_pp5_d1_test_chaotic.txt","5",1,"200129-145138","20","PostTest",0,59.97,5307,0.295,0.405,-0.151,1.376,"30","Chaotic Non-interactive","Chaotic",3,0.2594,0.4396,0.0908,1.7,0.137239784117193,-7.8707916287534,-266.299559471366,-19.0588235294118
"trial_log-200129-145253_task020_aud0_vis1_eps000_pp5_d1_test_visual.txt","5",1,"200129-145253","20.5","PostTest",1,59.997,5694,1.612,0.594,-0.13,0.369,"30","Chaotic Non-interactive","Chaotic Visual",1,1.523,0.6276,-0.000399999999999999,0.4138,0.0584372948128693,-5.35372848948376,32400.0000000001,-10.8264862252296
"trial_log-200129-145357_task020_aud0_vis1_eps000_pp5_d1_test_visual.txt","5",1,"200129-145357","20.5","PostTest",1,59.997,5718,1.353,0.526,0.19,0.389,"30","Chaotic Non-interactive","Chaotic Visual",2,1.523,0.6276,-0.000399999999999999,0.4138,-0.111621799080762,-16.1886551943913,-47600.0000000001,-5.99323344610923
"trial_log-200129-145501_task020_aud0_vis1_eps000_pp5_d1_test_visual.txt","5",1,"200129-145501","20.5","PostTest",1,59.995,5551,1.77,0.614,0.138,0.347,"30","Chaotic Non-interactive","Chaotic Visual",3,1.523,0.6276,-0.000399999999999999,0.4138,0.162179908076165,-2.16698534098153,-34600.0000000001,-16.143064282262
"trial_log-200129-145621_task011_aud1_vis0_eps000_pp5_d1_test_SCT.txt","5",1,"200129-145621","11","PostTest",0,59.982,5494,0.634,0.899,0.202,1.419,"30","Chaotic Non-interactive","Periodic Fixed",1,0.372,0.7986,-0.0506,2.1488,0.704301075268817,12.5720010017531,-499.209486166008,-33.9631422189129
"trial_log-200129-145725_task011_aud1_vis0_eps000_pp5_d1_test_SCT.txt","5",1,"200129-145725","11","PostTest",0,59.979,5661,0.523,0.784,0.475,1.5,"30","Chaotic Non-interactive","Periodic Fixed",2,0.372,0.7986,-0.0506,2.1488,0.405913978494624,-1.8281993488605,-1038.73517786561,-30.1935964259121
"trial_log-200129-145829_task011_aud1_vis0_eps000_pp5_d1_test_SCT.txt","5",1,"200129-145829","11","PostTest",0,59.988,5719,0.396,0.91,-0.038,2.298,"30","Chaotic Non-interactive","Periodic Fixed",3,0.372,0.7986,-0.0506,2.1488,0.0645161290322581,13.9494114700726,-24.901185770751,6.94341027550261
"trial_log-200130-130353_task012_aud1_vis0_eps000_pp5_d2_test_periodic.txt","5",2,"200130-130353","12","Retention",0,59.992,5731,0.539,0.933,-0.084,1.732,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",1,0.3818,0.858,-0.0026,2.2688,0.4117338920901,8.74125874125875,3130.76923076923,-23.6600846262341
"trial_log-200130-130458_task012_aud1_vis0_eps000_pp5_d2_test_periodic.txt","5",2,"200130-130458","12","Retention",0,59.993,5730,0.483,0.907,0.092,1.876,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",2,0.3818,0.858,-0.0026,2.2688,0.265060240963855,5.71095571095572,-3638.46153846154,-17.3131170662906
"trial_log-200130-130602_task012_aud1_vis0_eps000_pp5_d2_test_periodic.txt","5",2,"200130-130602","12","Retention",0,59.994,5854,0.516,0.914,0.13,1.774,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",3,0.3818,0.858,-0.0026,2.2688,0.351492928234678,6.52680652680653,-5100,-21.8088857545839
"trial_log-200130-130706_task012_aud1_vis0_eps000_pp5_d2_test_periodic.txt","5",2,"200130-130706","12","Retention",0,59.99,5790,0.604,0.944,0.252,1.564,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",4,0.3818,0.858,-0.0026,2.2688,0.581980094290204,10.02331002331,-9792.30769230768,-31.064880112835
"trial_log-200130-130809_task012_aud1_vis0_eps000_pp5_d2_test_periodic.txt","5",2,"200130-130809","12","Retention",0,59.993,5770,0.592,0.928,0.416,1.568,"30","Chaotic Non-interactive","Periodic Fadeout (SCT)",5,0.3818,0.858,-0.0026,2.2688,0.550550026191723,8.15850815850817,-16100,-30.8885754583921
"trial_log-200130-130926_task020_aud1_vis0_eps000_pp5_d2_test_chaotic.txt","5",2,"200130-130926","20","Retention",0,59.986,4707,0.286,0.434,-0.041,1.517,"30","Chaotic Non-interactive","Chaotic",1,0.2594,0.4396,0.0908,1.7,0.10254433307633,-1.27388535031847,-145.154185022026,-10.7647058823529
"trial_log-200130-131030_task020_aud1_vis0_eps000_pp5_d2_test_chaotic.txt","5",2,"200130-131030","20","Retention",0,59.999,4211,0.341,0.523,0.064,1.534,"30","Chaotic Non-interactive","Chaotic",2,0.2594,0.4396,0.0908,1.7,0.314572089437163,18.9717925386715,-29.5154185022026,-9.76470588235294
"trial_log-200130-131133_task020_aud1_vis0_eps000_pp5_d2_test_chaotic.txt","5",2,"200130-131133","20","Retention",0,59.996,4628,0.369,0.507,0.268,1.374,"30","Chaotic Non-interactive","Chaotic",3,0.2594,0.4396,0.0908,1.7,0.422513492675405,15.3321201091902,195.154185022026,-19.1764705882353
"trial_log-200130-131238_task020_aud1_vis0_eps000_pp5_d2_test_chaotic.txt","5",2,"200130-131238","20","Retention",0,59.988,4319,0.322,0.438,0.143,1.361,"30","Chaotic Non-interactive","Chaotic",4,0.2594,0.4396,0.0908,1.7,0.241326137239784,-0.363967242948132,57.488986784141,-19.9411764705882
"trial_log-200130-131342_task020_aud1_vis0_eps000_pp5_d2_test_chaotic.txt","5",2,"200130-131342","20","Retention",0,59.937,4336,0.359,0.483,0.132,1.346,"30","Chaotic Non-interactive","Chaotic",5,0.2594,0.4396,0.0908,1.7,0.38396299151889,9.87261146496815,45.3744493392071,-20.8235294117647
"trial_log-200130-131504_task020_aud0_vis1_eps000_pp5_d2_test_visual.txt","5",2,"200130-131504","20.5","Retention",1,59.984,5578,1.745,0.593,0.1,0.34,"30","Chaotic Non-interactive","Chaotic Visual",1,1.523,0.6276,-0.000399999999999999,0.4138,0.145764937623112,-5.51306564690887,-25100.0000000001,-17.8347027549541
"trial_log-200130-131608_task020_aud0_vis1_eps000_pp5_d2_test_visual.txt","5",2,"200130-131608","20.5","Retention",1,59.994,5569,1.582,0.587,-0.022,0.371,"30","Chaotic Non-interactive","Chaotic Visual",2,1.523,0.6276,-0.000399999999999999,0.4138,0.0387393302692055,-6.46908859145954,5400.00000000001,-10.3431609473175
"trial_log-200130-131712_task020_aud0_vis1_eps000_pp5_d2_test_visual.txt","5",2,"200130-131712","20.5","Retention",1,59.996,5476,1.377,0.541,0.165,0.393,"30","Chaotic Non-interactive","Chaotic Visual",3,1.523,0.6276,-0.000399999999999999,0.4138,-0.0958634274458307,-13.7985978330147,-41350.0000000001,-5.02658289028516
"trial_log-200130-131816_task020_aud0_vis1_eps000_pp5_d2_test_visual.txt","5",2,"200130-131816","20.5","Retention",1,59.99,5576,1.732,0.599,0.092,0.346,"30","Chaotic Non-interactive","Chaotic Visual",4,1.523,0.6276,-0.000399999999999999,0.4138,0.137229152987525,-4.5570427023582,-23100.0000000001,-16.384726921218
"trial_log-200130-131920_task020_aud0_vis1_eps000_pp5_d2_test_visual.txt","5",2,"200130-131920","20.5","Retention",1,59.979,5626,1.394,0.512,0.178,0.367,"30","Chaotic Non-interactive","Chaotic Visual",5,1.523,0.6276,-0.000399999999999999,0.4138,-0.0847012475377546,-18.4193753983429,-44600.0000000001,-11.3098115031416
"trial_log-200130-132045_task011_aud1_vis0_eps000_pp5_d2_test_SCT.txt","5",2,"200130-132045","11","Retention",0,59.991,5443,0.542,0.778,-0.14,1.434,"30","Chaotic Non-interactive","Periodic Fixed",1,0.372,0.7986,-0.0506,2.1488,0.456989247311828,-2.57951414976208,176.679841897233,-33.265078183172
"trial_log-200130-132148_task011_aud1_vis0_eps000_pp5_d2_test_SCT.txt","5",2,"200130-132148","11","Retention",0,59.962,5455,0.355,0.597,0.232,1.681,"30","Chaotic Non-interactive","Periodic Fixed",2,0.372,0.7986,-0.0506,2.1488,-0.0456989247311828,-25.244177310293,-558.498023715415,-21.7702903946389
"trial_log-200130-132252_task011_aud1_vis0_eps000_pp5_d2_test_SCT.txt","5",2,"200130-132252","11","Retention",0,59.989,5544,0.326,0.619,-0.263,1.899,"30","Chaotic Non-interactive","Periodic Fixed",3,0.372,0.7986,-0.0506,2.1488,-0.123655913978495,-22.4893563736539,419.762845849802,-11.6250930752048
"trial_log-200130-132357_task011_aud1_vis0_eps000_pp5_d2_test_SCT.txt","5",2,"200130-132357","11","Retention",0,59.994,5593,0.488,0.904,0.183,1.851,"30","Chaotic Non-interactive","Periodic Fixed",4,0.372,0.7986,-0.0506,2.1488,0.311827956989247,13.1980966691711,-461.660079051383,-13.8588979895756
"trial_log-200130-132502_task011_aud1_vis0_eps000_pp5_d2_test_SCT.txt","5",2,"200130-132502","11","Retention",0,59.989,5476,0.434,0.784,0.109,1.807,"30","Chaotic Non-interactive","Periodic Fixed",5,0.372,0.7986,-0.0506,2.1488,0.166666666666667,-1.8281993488605,-315.415019762846,-15.9065524944155
"trial_log-200122-093205_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-093205","12","PreTest",0,59.994,5892,0.117,0.438,0.04,3.754,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.3016,0.7466,-0.1532,2.6772,-0.612068965517241,-41.3340476828288,-126.109660574413,40.221126550127
"trial_log-200122-093334_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-093334","12","PreTest",0,59.995,5888,0.342,0.833,-0.244,2.438,"25","Chaotic Interactive","Periodic Fadeout (SCT)",2,0.3016,0.7466,-0.1532,2.6772,0.13395225464191,11.5724618269488,59.2689295039164,-8.93470790378006
"trial_log-200122-093446_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-093446","12","PreTest",0,59.989,5797,0.339,0.837,-0.233,2.468,"25","Chaotic Interactive","Periodic Fadeout (SCT)",3,0.3016,0.7466,-0.1532,2.6772,0.124005305039788,12.1082239485668,52.088772845953,-7.81413417002839
"trial_log-200122-093556_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-093556","12","PreTest",0,59.992,5898,0.278,0.755,-0.059,2.714,"25","Chaotic Interactive","Periodic Fadeout (SCT)",4,0.3016,0.7466,-0.1532,2.6772,-0.0782493368700266,1.12510045539781,-61.4882506527415,1.37457044673539
"trial_log-200122-093700_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-093700","12","PreTest",0,59.989,5781,0.432,0.87,-0.27,2.012,"25","Chaotic Interactive","Periodic Fadeout (SCT)",5,0.3016,0.7466,-0.1532,2.6772,0.43236074270557,16.5282614519154,76.2402088772846,-24.8468549230539
"trial_log-200122-093836_task020_aud1_vis0_eps000_pp6_d1_test_chaotic.txt","6",1,"200122-093836","20","PreTest",0,59.978,5519,0.19,0.449,-0.112,2.361,"25","Chaotic Interactive","Chaotic",1,0.2224,0.4598,-0.0368,2.0966,-0.14568345323741,-2.34884732492388,204.347826086957,12.6108938281027
"trial_log-200122-093943_task020_aud1_vis0_eps000_pp6_d1_test_chaotic.txt","6",1,"200122-093943","20","PreTest",0,59.996,5395,0.291,0.533,-0.017,1.833,"25","Chaotic Interactive","Chaotic",2,0.2224,0.4598,-0.0368,2.0966,0.308453237410072,15.9199652022619,-53.804347826087,-12.5727368119813
"trial_log-200122-094047_task020_aud1_vis0_eps000_pp6_d1_test_chaotic.txt","6",1,"200122-094047","20","PreTest",0,59.988,5394,0.242,0.489,-0.113,2.025,"25","Chaotic Interactive","Chaotic",3,0.2224,0.4598,-0.0368,2.0966,0.0881294964028777,6.35058721183123,207.065217391304,-3.41505294285987
"trial_log-200122-094152_task020_aud1_vis0_eps000_pp6_d1_test_chaotic.txt","6",1,"200122-094152","20","PreTest",0,59.998,5305,0.21,0.449,-0.054,2.142,"25","Chaotic Interactive","Chaotic",4,0.2224,0.4598,-0.0368,2.0966,-0.0557553956834532,-2.34884732492388,46.7391304347826,2.165410664886
"trial_log-200122-094256_task020_aud1_vis0_eps000_pp6_d1_test_chaotic.txt","6",1,"200122-094256","20","PreTest",0,59.989,5345,0.179,0.379,0.112,2.122,"25","Chaotic Interactive","Chaotic",5,0.2224,0.4598,-0.0368,2.0966,-0.195143884892086,-17.5728577642453,-404.347826086957,1.21148526185252
"trial_log-200122-094430_task020_aud0_vis1_eps000_pp6_d1_test_visual.txt","6",1,"200122-094430","20.5","PreTest",1,59.957,5431,1.715,0.726,0.342,0.423,"25","Chaotic Interactive","Chaotic Visual",1,1.3314,0.5842,0.1096,0.4418,0.288117770767613,24.272509414584,212.043795620438,-4.25531914893618
"trial_log-200122-094534_task020_aud0_vis1_eps000_pp6_d1_test_visual.txt","6",1,"200122-094534","20.5","PreTest",1,59.989,5152,1.377,0.609,-0.111,0.442,"25","Chaotic Interactive","Chaotic Visual",2,1.3314,0.5842,0.1096,0.4418,0.0342496620099144,4.24512153372132,-201.277372262774,0.0452693526482521
"trial_log-200122-094638_task020_aud0_vis1_eps000_pp6_d1_test_visual.txt","6",1,"200122-094638","20.5","PreTest",1,59.986,5083,1.502,0.639,0.301,0.425,"25","Chaotic Interactive","Chaotic Visual",3,1.3314,0.5842,0.1096,0.4418,0.128135796905513,9.38034919548099,174.63503649635,-3.80262562245361
"trial_log-200122-094742_task020_aud0_vis1_eps000_pp6_d1_test_visual.txt","6",1,"200122-094742","20.5","PreTest",1,59.981,5178,1.118,0.51,0.069,0.456,"25","Chaotic Interactive","Chaotic Visual",4,1.3314,0.5842,0.1096,0.4418,-0.160282409493766,-12.7011297500856,-37.043795620438,3.21412403802625
"trial_log-200122-094846_task020_aud0_vis1_eps000_pp6_d1_test_visual.txt","6",1,"200122-094846","20.5","PreTest",1,59.971,5179,0.945,0.437,-0.053,0.463,"25","Chaotic Interactive","Chaotic Visual",5,1.3314,0.5842,0.1096,0.4418,-0.290220820189274,-25.1968503937008,-148.357664233577,4.79855138071525
"trial_log-200122-095020_task011_aud1_vis0_eps000_pp6_d1_test_SCT.txt","6",1,"200122-095020","11","PreTest",0,59.987,5662,0.399,0.87,0.072,2.181,"25","Chaotic Interactive","Periodic Fixed",1,0.4058,0.8674,0.0608,2.19,-0.0167570231641202,0.299746368457452,18.421052631579,-0.410958904109584
"trial_log-200122-095124_task011_aud1_vis0_eps000_pp6_d1_test_SCT.txt","6",1,"200122-095124","11","PreTest",0,59.995,5793,0.446,0.885,0.172,1.984,"25","Chaotic Interactive","Periodic Fixed",2,0.4058,0.8674,0.0608,2.19,0.0990635781172992,2.02905234032741,182.894736842105,-9.40639269406392
"trial_log-200122-095229_task011_aud1_vis0_eps000_pp6_d1_test_SCT.txt","6",1,"200122-095229","11","PreTest",0,59.994,5742,0.332,0.774,0.076,2.331,"25","Chaotic Interactive","Periodic Fixed",3,0.4058,0.8674,0.0608,2.19,-0.181862986692952,-10.7678118515103,25,6.43835616438356
"trial_log-200122-095333_task011_aud1_vis0_eps000_pp6_d1_test_SCT.txt","6",1,"200122-095333","11","PreTest",0,59.995,5841,0.334,0.906,-0.024,2.712,"25","Chaotic Interactive","Periodic Fixed",4,0.4058,0.8674,0.0608,2.19,-0.176934450468211,4.45008070094535,-139.473684210526,23.8356164383562
"trial_log-200122-095437_task011_aud1_vis0_eps000_pp6_d1_test_SCT.txt","6",1,"200122-095437","11","PreTest",0,59.996,5788,0.518,0.902,0.008,1.742,"25","Chaotic Interactive","Periodic Fixed",5,0.4058,0.8674,0.0608,2.19,0.276490882207984,3.98893244178003,-86.8421052631579,-20.4566210045662
"trial_log-200122-095923_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-095923","25","Training",0,59.995,5371,0.199,0.418,0.252,2.099,"25","Chaotic Interactive","Chaotic Interactive Training",1,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100058_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100058","25","Training",0,59.989,5338,0.295,0.514,-0.061,1.741,"25","Chaotic Interactive","Chaotic Interactive Training",2,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100213_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100213","25","Training",0,59.962,4982,0.312,0.444,0.245,1.422,"25","Chaotic Interactive","Chaotic Interactive Training",3,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100323_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100323","25","Training",0,59.947,4808,0.298,0.502,0.281,1.685,"25","Chaotic Interactive","Chaotic Interactive Training",4,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100433_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100433","25","Training",0,59.989,4934,0.296,0.502,0.281,1.693,"25","Chaotic Interactive","Chaotic Interactive Training",5,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100541_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100541","25","Training",0,59.99,5066,0.288,0.5,-0.09,1.736,"25","Chaotic Interactive","Chaotic Interactive Training",6,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100659_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100659","25","Training",0,59.998,5052,0.258,0.408,-0.067,1.582,"25","Chaotic Interactive","Chaotic Interactive Training",7,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100805_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100805","25","Training",0,59.992,5208,0.262,0.463,0.098,1.768,"25","Chaotic Interactive","Chaotic Interactive Training",8,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-100920_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-100920","25","Training",0,59.967,5071,0.211,0.395,0.03,1.875,"25","Chaotic Interactive","Chaotic Interactive Training",9,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-101031_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-101031","25","Training",0,59.999,5077,0.283,0.492,-0.239,1.74,"25","Chaotic Interactive","Chaotic Interactive Training",10,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-101646_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-101646","25","Training",0,59.995,5290,0.365,0.611,-0.018,1.674,"25","Chaotic Interactive","Chaotic Interactive Training",11,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-101808_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-101808","25","Training",0,59.993,5118,0.279,0.474,-0.124,1.698,"25","Chaotic Interactive","Chaotic Interactive Training",12,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-101919_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-101919","25","Training",0,59.995,5314,0.305,0.541,-0.013,1.774,"25","Chaotic Interactive","Chaotic Interactive Training",13,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102028_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102028","25","Training",0,59.991,5263,0.362,0.541,0.106,1.494,"25","Chaotic Interactive","Chaotic Interactive Training",14,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102203_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102203","25","Training",0,59.998,5300,0.409,0.596,0.118,1.459,"25","Chaotic Interactive","Chaotic Interactive Training",15,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102311_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102311","25","Training",0,59.984,5303,0.344,0.501,-0.236,1.459,"25","Chaotic Interactive","Chaotic Interactive Training",16,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102419_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102419","25","Training",0,59.985,5456,0.322,0.46,0.143,1.428,"25","Chaotic Interactive","Chaotic Interactive Training",17,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102525_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102525","25","Training",0,59.991,5458,0.443,0.608,-0.07,1.374,"25","Chaotic Interactive","Chaotic Interactive Training",18,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102636_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102636","25","Training",0,59.995,5299,0.332,0.524,-0.169,1.58,"25","Chaotic Interactive","Chaotic Interactive Training",19,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-102748_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-102748","25","Training",0,59.994,5391,0.377,0.55,0.059,1.462,"25","Chaotic Interactive","Chaotic Interactive Training",20,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103041_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103041","25","Training",0,59.999,5315,0.362,0.535,0.044,1.476,"25","Chaotic Interactive","Chaotic Interactive Training",21,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103149_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103149","25","Training",0,59.999,5239,0.278,0.443,0.016,1.592,"25","Chaotic Interactive","Chaotic Interactive Training",22,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103254_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103254","25","Training",0,59.991,5224,0.319,0.489,-0.268,1.534,"25","Chaotic Interactive","Chaotic Interactive Training",23,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103400_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103400","25","Training",0,59.998,5347,0.315,0.507,0.1,1.611,"25","Chaotic Interactive","Chaotic Interactive Training",24,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103642_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103642","25","Training",0,59.975,5274,0.348,0.501,-0.16,1.439,"25","Chaotic Interactive","Chaotic Interactive Training",25,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103755_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103755","25","Training",0,59.994,5440,0.394,0.487,0.184,1.236,"25","Chaotic Interactive","Chaotic Interactive Training",26,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-103909_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-103909","25","Training",0,59.99,5552,0.348,0.528,0.18,1.517,"25","Chaotic Interactive","Chaotic Interactive Training",27,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104029_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-104029","25","Training",0,59.993,5416,0.39,0.526,0.559,1.349,"25","Chaotic Interactive","Chaotic Interactive Training",28,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104139_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-104139","25","Training",0,59.995,5373,0.357,0.482,0.297,1.351,"25","Chaotic Interactive","Chaotic Interactive Training",29,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-104246_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-104246","25","Training",0,59.999,5396,0.495,0.593,0.486,1.2,"25","Chaotic Interactive","Chaotic Interactive Training",30,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105211_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-105211","25","Training",0,59.986,5131,0.345,0.458,0.017,1.327,"25","Chaotic Interactive","Chaotic Interactive Training",31,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105505_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-105505","25","Training",0,59.982,5308,0.426,0.563,0.056,1.323,"25","Chaotic Interactive","Chaotic Interactive Training",32,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105631_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-105631","25","Training",0,59.987,5284,0.463,0.528,0.386,1.141,"25","Chaotic Interactive","Chaotic Interactive Training",33,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105739_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-105739","25","Training",0,59.996,5387,0.37,0.524,0.064,1.415,"25","Chaotic Interactive","Chaotic Interactive Training",34,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-105857_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-105857","25","Training",0,59.998,5495,0.394,0.528,-0.078,1.342,"25","Chaotic Interactive","Chaotic Interactive Training",35,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110012_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-110012","25","Training",0,59.997,5616,0.38,0.495,-0.043,1.303,"25","Chaotic Interactive","Chaotic Interactive Training",36,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110121_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-110121","25","Training",0,59.994,5669,0.435,0.569,-0.163,1.307,"25","Chaotic Interactive","Chaotic Interactive Training",37,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110232_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-110232","25","Training",0,59.993,5661,0.37,0.477,0.237,1.288,"25","Chaotic Interactive","Chaotic Interactive Training",38,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110354_task025_aud1_vis0_eps070_pp6_d1_.txt","6",1,"200122-110354","25","Training",0,59.99,5703,0.381,0.451,-0.113,1.184,"25","Chaotic Interactive","Chaotic Interactive Training",39,NA,NA,NA,NA,NA,NA,NA,NA
"trial_log-200122-110651_task012_aud1_vis0_eps000_pp6_d1_test_periodic.txt","6",1,"200122-110651","12","PostTest",0,59.99,5858,0.294,0.759,-0.066,2.584,"25","Chaotic Interactive","Periodic Fadeout (SCT)",1,0.3016,0.7466,-0.1532,2.6772,-0.0251989389920426,1.66086257701582,-56.9190600522193,-3.48124906618855
