raw data file,score,cmax,tau,rmse
trial_log-200212-100155_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.185,   0.956,  -0.146,   5.177
trial_log-200212-100302_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.127,   0.772,  -0.072,   6.074
trial_log-200212-100409_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.159,   0.948,  -0.236,   5.965
trial_log-200212-100516_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.130,   0.860,  -0.202,   6.601
trial_log-200212-100643_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.210,   0.939,  -0.071,   4.465
trial_log-200212-100751_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.196,   0.862,  -0.068,   4.398
trial_log-200212-101346_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.210,   0.928,   0.012,   4.427
trial_log-200212-101454_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.200,   0.920,  -0.048,   4.595
trial_log-200212-101601_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.211,   0.936,  -0.067,   4.441
trial_log-200212-101707_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.224,   0.924,  -0.098,   4.130
trial_log-200212-101815_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.214,   0.919,  -0.057,   4.289
trial_log-200212-101922_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.208,   0.893,  -0.113,   4.300
trial_log-200212-102029_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.191,   0.915,  -0.052,   4.792
trial_log-200212-102136_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.176,   0.905,  -0.092,   5.138
trial_log-200212-102244_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.188,   0.964,  -0.040,   5.130
trial_log-200212-102351_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.188,   0.956,  -0.073,   5.075
trial_log-200212-103009_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.198,   0.957,  -0.013,   4.824
trial_log-200212-103116_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.239,   0.960,  -0.049,   4.016
trial_log-200212-103223_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.237,   0.967,  -0.019,   4.084
trial_log-200212-103330_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.229,   0.927,  -0.082,   4.039
trial_log-200212-103441_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.206,   0.894,  -0.084,   4.349
trial_log-200212-103548_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.197,   0.919,  -0.125,   4.659
trial_log-200212-103657_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.203,   0.939,  -0.061,   4.616
trial_log-200212-103804_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.212,   0.953,  -0.038,   4.499
trial_log-200212-103911_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.196,   0.924,  -0.146,   4.706
trial_log-200212-104018_task010_aud1_vis0_eps000_pp27_d1_.txt,   0.205,   0.953,  -0.063,   4.647
trial_log-200220-153913_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.505,   0.489,  -0.113,   0.969
trial_log-200220-154029_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.352,   0.387,  -0.040,   1.098
trial_log-200220-154141_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.442,   0.495,  -0.177,   1.120
trial_log-200220-154249_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.314,   0.387,  -0.063,   1.233
trial_log-200220-154355_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.381,   0.405,   0.128,   1.063
trial_log-200220-154501_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.675,   0.603,  -0.108,   0.894
trial_log-200220-154612_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.471,   0.527,  -0.098,   1.119
trial_log-200220-154718_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.366,   0.425,  -0.170,   1.161
trial_log-200220-154827_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.378,   0.450,  -0.072,   1.190
trial_log-200220-154934_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.488,   0.508,  -0.001,   1.041
trial_log-200220-155258_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.407,   0.451,   0.003,   1.108
trial_log-200220-155406_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.419,   0.410,   0.044,   0.979
trial_log-200220-155512_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.657,   0.600,  -0.009,   0.914
trial_log-200220-155619_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.616,   0.542,  -0.026,   0.880
trial_log-200220-155725_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.503,   0.571,   0.023,   1.136
trial_log-200220-155833_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.473,   0.496,   0.111,   1.050
trial_log-200220-155940_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.437,   0.466,  -0.025,   1.067
trial_log-200220-160047_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.312,   0.340,   0.044,   1.090
trial_log-200220-160155_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.425,   0.443,  -0.076,   1.043
trial_log-200220-160301_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.519,   0.546,   0.139,   1.052
trial_log-200220-161021_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.551,   0.537,   0.040,   0.974
trial_log-200220-161131_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.367,   0.432,   0.046,   1.178
trial_log-200220-161238_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.256,   0.324,   0.075,   1.269
trial_log-200220-161346_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.345,   0.420,   0.159,   1.216
trial_log-200220-161452_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.366,   0.524,  -0.046,   1.431
trial_log-200220-161603_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.475,   0.553,   0.092,   1.165
trial_log-200220-161710_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.362,   0.417,  -0.026,   1.152
trial_log-200220-161817_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.554,   0.586,   0.060,   1.059
trial_log-200220-161927_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.408,   0.440,   0.046,   1.079
trial_log-200220-162033_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.582,   0.568,   0.055,   0.975
trial_log-200220-162621_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.413,   0.441,  -0.020,   1.067
trial_log-200220-162730_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.692,   0.630,  -0.015,   0.911
trial_log-200220-162841_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.444,   0.463,   0.012,   1.043
trial_log-200220-162950_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.440,   0.449,   0.085,   1.020
trial_log-200220-163056_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.350,   0.385,   0.086,   1.100
trial_log-200220-163204_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.554,   0.564,   0.096,   1.018
trial_log-200220-163311_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.462,   0.475,  -0.012,   1.028
trial_log-200220-163418_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.426,   0.460,   0.126,   1.080
trial_log-200220-163526_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.419,   0.498,   0.023,   1.189
trial_log-200220-163633_task025_aud1_vis0_eps070_pp28_d1_.txt,   0.484,   0.535,   0.068,   1.105
trial_log-200212-114303_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.425,   0.721,   0.072,   1.699
trial_log-200212-114441_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.473,   0.763,   0.017,   1.613
trial_log-200212-114554_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.456,   0.760,   0.102,   1.666
trial_log-200212-114701_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.432,   0.744,   0.039,   1.725
trial_log-200212-114811_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.447,   0.718,   0.102,   1.607
trial_log-200212-114924_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.277,   0.609,   0.001,   2.196
trial_log-200212-115107_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.479,   0.658,   0.095,   1.373
trial_log-200212-115216_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.473,   0.680,   0.027,   1.437
trial_log-200212-115323_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.594,   0.663,  -0.115,   1.116
trial_log-200212-115441_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.635,   0.699,  -0.029,   1.101
trial_log-200212-120110_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.795,   0.763,   0.015,   0.959
trial_log-200212-120221_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.760,   0.832,  -0.134,   1.096
trial_log-200212-120329_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.684,   0.837,  -0.080,   1.224
trial_log-200212-120437_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.856,   0.848,  -0.131,   0.990
trial_log-200212-120547_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.323,   0.566,   0.071,   1.754
trial_log-200212-120658_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.509,   0.733,   0.012,   1.439
trial_log-200212-120806_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.783,   0.765,  -0.019,   0.977
trial_log-200212-120915_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.778,   0.791,  -0.033,   1.018
trial_log-200212-121022_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.018,   0.857,  -0.087,   0.843
trial_log-200212-121132_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.981,   0.840,  -0.007,   0.856
trial_log-200212-121551_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.419,   0.679,   0.095,   1.622
trial_log-200212-121704_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.952,   0.855,  -0.048,   0.898
trial_log-200212-121813_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.791,   0.742,   0.074,   0.938
trial_log-200212-121920_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.024,   0.842,   0.066,   0.822
trial_log-200212-122033_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.153,   0.867,  -0.014,   0.752
trial_log-200212-122142_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.667,   0.725,  -0.010,   1.087
trial_log-200212-122257_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.634,   0.749,   0.024,   1.182
trial_log-200212-122405_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.895,   0.881,  -0.070,   0.984
trial_log-200212-122513_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.819,   0.829,   0.046,   1.011
trial_log-200212-122621_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.052,   0.867,  -0.043,   0.824
trial_log-200212-123040_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.794,   0.791,   0.097,   0.996
trial_log-200212-123147_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.024,   0.899,   0.055,   0.879
trial_log-200212-123254_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.184,   0.893,  -0.021,   0.754
trial_log-200212-123403_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.413,   0.705,   0.243,   1.706
trial_log-200212-123524_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.530,   0.825,   0.329,   1.556
trial_log-200212-123630_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.782,   0.873,   0.064,   1.117
trial_log-200212-123737_task010_aud1_vis0_eps000_pp29_d1_.txt,   1.152,   0.901,  -0.033,   0.782
trial_log-200212-123846_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.960,   0.905,  -0.021,   0.943
trial_log-200212-123958_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.648,   0.875,   0.205,   1.350
trial_log-200212-124106_task010_aud1_vis0_eps000_pp29_d1_.txt,   0.882,   0.881,  -0.013,   0.999
trial_log-200213-094557_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.299,   0.339,  -0.033,   1.135
trial_log-200213-094715_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.376,   0.393,  -0.244,   1.045
trial_log-200213-094832_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.455,   0.432,  -0.064,   0.950
trial_log-200213-094941_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.409,   0.404,  -0.029,   0.987
trial_log-200213-095057_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.460,   0.472,   0.012,   1.026
trial_log-200213-095207_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.403,   0.401,  -0.014,   0.995
trial_log-200213-095316_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.466,   0.455,  -0.159,   0.975
trial_log-200213-095424_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.380,   0.376,   0.084,   0.990
trial_log-200213-095533_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.367,   0.372,  -0.251,   1.014
trial_log-200213-095643_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.517,   0.494,  -0.019,   0.956
trial_log-200213-095949_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.459,   0.506,  -0.209,   1.100
trial_log-200213-100057_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.410,   0.413,   0.031,   1.007
trial_log-200213-100205_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.439,   0.528,  -0.146,   1.203
trial_log-200213-100311_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.411,   0.468,  -0.192,   1.139
trial_log-200213-100419_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.411,   0.452,  -0.095,   1.099
trial_log-200213-100528_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.461,   0.511,   0.172,   1.108
trial_log-200213-100637_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.389,   0.423,  -0.224,   1.086
trial_log-200213-100745_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.477,   0.479,   0.122,   1.005
trial_log-200213-100854_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.425,   0.400,   0.001,   0.941
trial_log-200213-101002_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.470,   0.501,  -0.154,   1.065
trial_log-200213-101530_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.464,   0.465,  -0.015,   1.001
trial_log-200213-101638_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.508,   0.505,  -0.066,   0.994
trial_log-200213-101746_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.428,   0.440,  -0.216,   1.028
trial_log-200213-101853_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.313,   0.423,   0.004,   1.351
trial_log-200213-102006_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.304,   0.365,  -0.052,   1.201
trial_log-200213-102117_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.289,   0.453,   0.003,   1.569
trial_log-200213-102227_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.289,   0.395,   0.122,   1.365
trial_log-200213-102342_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.426,   0.434,   0.177,   1.019
trial_log-200213-102454_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.409,   0.438,  -0.070,   1.070
trial_log-200213-102603_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.470,   0.506,  -0.028,   1.076
trial_log-200213-103324_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.470,   0.502,  -0.203,   1.069
trial_log-200213-103430_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.417,   0.423,  -0.233,   1.014
trial_log-200213-103537_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.425,   0.422,  -0.024,   0.993
trial_log-200213-103643_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.433,   0.437,  -0.167,   1.008
trial_log-200213-103751_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.438,   0.442,   0.007,   1.010
trial_log-200213-103900_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.485,   0.480,   0.071,   0.990
trial_log-200213-104008_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.410,   0.408,  -0.158,   0.995
trial_log-200213-104117_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.476,   0.449,  -0.069,   0.944
trial_log-200213-104226_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.545,   0.538,  -0.223,   0.988
trial_log-200213-104334_task025_aud1_vis0_eps070_pp30_d1_.txt,   0.483,   0.437,  -0.060,   0.905
trial_log-200217-112611_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.141,   0.378,  -0.010,   2.691
trial_log-200217-112726_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.237,   0.450,  -0.012,   1.893
trial_log-200217-112841_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.250,   0.518,   0.024,   2.069
trial_log-200217-112949_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.278,   0.572,  -0.081,   2.060
trial_log-200217-113057_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.311,   0.489,  -0.092,   1.574
trial_log-200217-113205_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.395,   0.508,   0.057,   1.287
trial_log-200217-113320_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.343,   0.473,  -0.185,   1.379
trial_log-200217-113429_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.423,   0.563,  -0.137,   1.332
trial_log-200217-113536_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.397,   0.509,  -0.019,   1.282
trial_log-200217-113643_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.298,   0.391,   0.008,   1.314
trial_log-200217-114032_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.389,   0.512,  -0.093,   1.315
trial_log-200217-114139_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.386,   0.521,  -0.042,   1.350
trial_log-200217-114246_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.401,   0.508,   0.026,   1.265
trial_log-200217-114359_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.448,   0.565,  -0.167,   1.260
trial_log-200217-114506_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.398,   0.503,   0.074,   1.264
trial_log-200217-114613_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.291,   0.380,   0.134,   1.306
trial_log-200217-114723_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.456,   0.609,  -0.099,   1.336
trial_log-200217-114831_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.352,   0.481,   0.081,   1.367
trial_log-200217-114937_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.411,   0.534,  -0.101,   1.300
trial_log-200217-115046_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.380,   0.480,   0.081,   1.263
trial_log-200217-120035_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.492,   0.566,  -0.058,   1.151
trial_log-200217-120143_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.411,   0.489,   0.059,   1.192
trial_log-200217-120251_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.291,   0.371,  -0.072,   1.275
trial_log-200217-120401_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.380,   0.520,  -0.021,   1.371
trial_log-200217-120510_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.353,   0.469,  -0.021,   1.327
trial_log-200217-120619_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.455,   0.523,   0.002,   1.149
trial_log-200217-120726_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.330,   0.435,  -0.012,   1.319
trial_log-200217-120834_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.346,   0.442,   0.039,   1.277
trial_log-200217-120941_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.385,   0.513,   0.015,   1.335
trial_log-200217-121049_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.467,   0.583,  -0.001,   1.247
trial_log-200217-121601_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.351,   0.460,  -0.030,   1.312
trial_log-200217-121715_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.451,   0.548,   0.060,   1.215
trial_log-200217-121824_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.506,   0.563,  -0.066,   1.112
trial_log-200217-121937_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.431,   0.505,  -0.050,   1.171
trial_log-200217-122044_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.437,   0.520,  -0.003,   1.190
trial_log-200217-122153_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.431,   0.520,  -0.069,   1.207
trial_log-200217-122302_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.498,   0.589,  -0.057,   1.184
trial_log-200217-122410_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.351,   0.436,  -0.009,   1.243
trial_log-200217-122518_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.396,   0.532,   0.085,   1.341
trial_log-200217-122633_task030_aud1_vis0_eps000_pp31_d1_.txt,   0.393,   0.498,  -0.009,   1.267
trial_log-200217-133935_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.116,   0.333,  -0.109,   2.875
trial_log-200217-134058_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.116,   0.243,   0.027,   2.093
trial_log-200217-134209_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.164,   0.333,   0.106,   2.022
trial_log-200217-134320_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.145,   0.311,   0.128,   2.138
trial_log-200217-134434_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.146,   0.346,   0.182,   2.364
trial_log-200217-134544_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.131,   0.299,  -0.214,   2.284
trial_log-200217-134653_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.118,   0.249,   0.081,   2.118
trial_log-200217-134802_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.138,   0.379,   0.072,   2.747
trial_log-200217-134912_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.090,   0.204,  -0.103,   2.253
trial_log-200217-135021_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.179,   0.350,  -0.012,   1.953
trial_log-200217-135719_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.373,   0.531,  -0.040,   1.427
trial_log-200217-135835_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.259,   0.500,  -0.052,   1.931
trial_log-200217-135943_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.197,   0.436,   0.117,   2.214
trial_log-200217-140051_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.184,   0.374,   0.133,   2.036
trial_log-200217-140159_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.077,   0.218,  -0.170,   2.829
trial_log-200217-140310_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.097,   0.283,  -0.210,   2.909
trial_log-200217-140419_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.138,   0.336,  -0.119,   2.442
trial_log-200217-140527_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.147,   0.328,   0.054,   2.226
trial_log-200217-140634_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.186,   0.373,  -0.020,   2.005
trial_log-200217-140742_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.145,   0.304,  -0.042,   2.100
trial_log-200217-141103_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.193,   0.378,  -0.062,   1.958
trial_log-200217-141210_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.182,   0.325,   0.150,   1.789
trial_log-200217-141317_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.172,   0.395,   0.012,   2.299
trial_log-200217-141424_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.265,   0.453,   0.099,   1.707
trial_log-200217-141533_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.258,   0.391,   0.180,   1.515
trial_log-200217-141639_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.380,   0.500,   0.030,   1.316
trial_log-200217-141747_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.284,   0.470,  -0.073,   1.655
trial_log-200217-141854_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.217,   0.394,  -0.019,   1.815
trial_log-200217-142002_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.365,   0.521,  -0.044,   1.429
trial_log-200217-142108_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.294,   0.466,   0.047,   1.588
trial_log-200217-142618_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.452,   0.540,  -0.036,   1.195
trial_log-200217-142730_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.421,   0.567,  -0.030,   1.346
trial_log-200217-142837_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.362,   0.619,  -0.063,   1.712
trial_log-200217-142945_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.253,   0.418,   0.017,   1.652
trial_log-200217-143051_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.193,   0.334,   0.088,   1.733
trial_log-200217-143158_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.128,   0.252,   0.080,   1.963
trial_log-200217-143308_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.273,   0.507,  -0.158,   1.854
trial_log-200217-143416_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.180,   0.375,  -0.151,   2.086
trial_log-200217-143524_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.235,   0.423,   0.166,   1.799
trial_log-200217-143633_task030_aud1_vis0_eps000_pp32_d1_.txt,   0.258,   0.437,   0.069,   1.691
